    IVox Add Points,     Incremental Mapping,     ObsModel (IEKF Build Jacobian),     ObsModel (Lidar Match), Downsample PointCloud, IEKF Solve and Update, Laser Mapping Single Run, Preprocess (Livox), Undistort Pcl, 
0.001792,0.019369,0.00977,0.051615,0.017658,0.390879,0.388381,0.0294,0.070624,
0.003787,0.025351,0.008289,0.009831,0.029969,0.453804,0.588657,0.028839,0.077637,
0.000494,0.006662,0.008047,0.036587,0.007108,0.196279,0.569812,0.03088,0.105451,
0.002352,0.027165,0.007524,0.009819,0.029753,0.519178,0.478975,0.029115,0.048435,
0.001706,0.01616,0.00889,0.056674,0.012869,0.27644,0.780618,0.142658,0.10744,
0.002102,0.019187,0.010056,0.008755,0.01913,0.375543,0.388753,0.027541,0.072832,
0.001532,0.016864,0.008473,0.008568,0.017955,0.29414,0.678473,0.030404,0.082786,
0.002013,0.017986,0.007487,0.045519,0.0159,0.364831,0.504253,0.031317,0.083535,
0.00266,0.022194,0.008277,0.05262,0.0257,0.404873,0.464337,0.027688,0.075201,
0.002346,0.013569,0.008233,0.009375,0.01023,0.298068,0.508427,0.033003,0.103313,
0.004023,0.0234,0.009096,0.039908,0.022452,0.406434,0.489595,0.029083,0.059852,
0.003857,0.023905,0.008505,0.008078,0.02257,0.414249,0.587054,0.031344,0.091749,
0.001831,0.013918,0.008026,0.04766,0.011143,0.320073,0.486589,0.032277,0.089172,
0.003327,0.024568,0.007968,0.008179,0.032875,0.458094,0.541383,0.026233,0.059506,
0.001993,0.012505,0.009194,0.04172,0.008934,0.234381,0.658056,0.033088,0.116217,
0.003746,0.025285,0.008523,0.008404,0.025301,0.67853,0.302787,0.027737,0.056826,
0.001495,0.015734,0.010879,0.055879,0.016179,0.353284,0.729112,0.030721,0.093422,
0.001979,0.01482,0.009253,0.008692,0.014312,0.331075,0.424784,0.030986,0.07987,
0.002037,0.021227,0.008563,0.011676,0.022985,0.42256,0.534928,0.029411,0.079914,
0.002118,0.016375,0.008437,0.050785,0.012288,0.345775,0.455697,0.033322,0.092808,
0.004567,0.022962,0.008025,0.043337,0.025091,0.402635,0.515291,0.032124,0.063111,
0.002777,0.017697,0.008129,0.008256,0.016056,0.355182,0.594279,0.028683,0.100758,
0.002089,0.019293,0.00841,0.032187,0.015763,0.387822,0.425669,0.030192,0.074099,
0.003623,0.025703,0.008311,0.009377,0.031695,0.381356,0.582015,0.027148,0.073393,
0.00094,0.007005,0.010775,0.0549,0.006835,0.256275,0.594629,0.034568,0.108605,
0.003131,0.027311,0.008952,0.008613,0.028727,0.498993,0.442088,0.027136,0.050167,
0.001937,0.01574,0.008519,0.008148,0.013787,0.274568,0.673399,0.03111,0.104851,
0.002802,0.019802,0.008284,0.043626,0.018048,0.299751,0.355109,0.02805,0.072746,
0.00236,0.020197,0.011623,0.070495,0.020646,0.386969,0.862308,0.029088,0.081227,
0.001723,0.016544,0.010052,0.016077,0.014524,0.358322,0.509276,0.030442,0.08778,
0.003007,0.022407,0.01125,0.054639,0.026369,0.423645,0.478092,0.028542,0.071163,
0.001842,0.012983,0.008589,0.01088,0.011697,0.306633,0.604242,0.034611,0.103613,
0.003273,0.022485,0.009002,0.037244,0.021726,0.418563,0.479823,0.031132,0.053308,
0.001894,0.021258,0.007979,0.008092,0.025524,0.420028,0.592314,0.030291,0.097356,
0.001178,0.009993,0.007334,0.029259,0.00824,0.278378,0.503703,0.02962,0.097582,
0.005345,0.028646,0.010708,0.074562,0.032328,0.492147,0.54389,0.026748,0.053639,
0.002401,0.014628,0.011324,0.0193,0.010285,0.263536,0.588872,0.031964,0.114647,
0.002371,0.023023,0.010762,0.063548,0.023066,0.918681,0.366309,0.028902,0.060994,
0.002011,0.017338,0.009808,0.014871,0.016836,0.306667,0.702492,0.0313,0.090468,
0.001542,0.014688,0.006964,0.033726,0.014862,0.342779,0.41749,0.028285,0.080123,
0.003384,0.023054,0.007211,0.009735,0.024194,0.35351,0.457843,0.029278,0.076609,
0.002361,0.01588,0.007964,0.038078,0.011946,0.272926,0.564518,0.03437,0.097537,
0.001572,0.019511,0.007289,0.007172,0.025243,0.461624,0.49806,0.027854,0.06275,
0.003541,0.020738,0.009583,0.065352,0.018046,0.610265,0.614917,0.028909,0.100908,
0.001907,0.018392,0.008938,0.010319,0.013975,0.388763,0.430593,0.031791,0.079123,
0.002628,0.024939,0.007446,0.009602,0.030694,0.522289,0.597589,0.02774,0.069938,
0.001375,0.008808,0.010243,0.051197,0.008268,0.225237,0.60713,0.032683,0.120898,
0.002583,0.026111,0.009541,0.057007,0.027986,0.530296,0.395378,0.029769,0.054948,
0.002539,0.018169,0.00792,0.009138,0.014846,0.362536,0.709711,0.030798,0.102765,
0.001958,0.017164,0.008759,0.045182,0.016591,0.380193,0.394506,0.030698,0.076385,
0.002793,0.021081,0.008465,0.008097,0.021981,0.347501,1.0931,0.02856,0.076194,
0.002178,0.020322,0.007974,0.050788,0.013856,0.367716,0.46294,0.031054,0.094684,
0.001066,0.019928,0.006994,0.008113,0.026937,0.452449,0.484428,0.02683,0.069342,
0.002327,0.014543,0.007312,0.031496,0.01152,0.328176,0.543583,0.033188,0.106167,
0.002791,0.021756,0.006384,0.008584,0.019183,0.404506,0.401604,0.027796,0.067301,
0.00289,0.024238,0.009105,0.055642,0.027035,0.453583,0.64696,0.029581,0.083991,
0.001779,0.009902,0.010401,0.009831,0.008243,0.226417,0.772126,0.032778,0.107872,
0.005828,0.028787,0.00867,0.041828,0.03047,0.503469,0.747318,0.244257,0.053939,
0.003605,0.01672,0.00983,0.009469,0.010854,0.354355,0.742722,0.03099,0.111806,
0.003302,0.023125,0.009885,0.049568,0.021996,0.411542,0.34187,0.029111,0.064559,
0.001469,0.017152,0.007149,0.007361,0.018012,0.363405,0.731014,0.031019,0.098986,
0.00066,0.024953,0.008639,0.009325,0.014984,0.280129,0.520558,0.036044,0.080176,
0.001745,0.021748,0.008509,0.043774,0.025196,0.451252,0.529112,0.029771,0.072798,
0.001668,0.012405,0.012346,0.098404,0.009864,0.29043,0.526105,0.029616,0.091331,
0.003098,0.021986,0.034951,0.013273,0.024667,0.329067,0.515686,0.030231,0.066152,
0.002217,0.020406,0.008991,0.009288,0.019209,0.403514,1.67336,0.029706,0.099827,
0.002295,0.016406,0.009746,0.061848,0.012658,0.340966,0.475868,0.038823,0.073613,
0.003023,0.023575,0.010255,0.049905,0.03072,0.467529,0.570148,0.029429,0.065527,
0.002578,0.012236,0.007973,0.00857,0.009094,0.60318,0.678123,0.033218,0.110937,
0.001562,0.024501,0.007854,0.00851,0.026046,0.56505,0.339951,0.028413,0.056222,
0.001789,0.015129,0.008007,0.041001,0.016945,0.351295,0.715919,0.030284,0.0964,
0.002154,0.014992,0.010383,0.046868,0.016234,0.337814,0.491089,0.029844,0.079803,
0.002141,0.021712,0.007495,0.008649,0.023744,0.53189,0.593815,0.02834,0.075974,
0.000716,0.014847,0.008851,0.008083,0.012086,0.344204,0.524184,0.034388,0.092349,
0.001898,0.020061,0.010097,0.037949,0.025455,0.404284,0.43117,0.028993,0.065729,
0.002033,0.015649,0.018169,0.3349,0.013114,0.284931,0.628708,0.029146,0.105025,
0.002195,0.020385,0.01059,0.02017,0.018066,0.388858,0.424443,0.032249,0.067535,
0.002988,0.022749,0.010661,0.066001,0.028999,0.43979,0.518831,0.031905,0.078848,
0.000473,0.007446,0.010954,0.016269,0.007721,0.20731,0.558043,0.031361,0.106761,
0.003817,0.027335,0.005077,0.018677,0.029486,0.510677,0.473431,0.027752,0.048322,
0.001027,0.014625,0.005363,0.004671,0.013901,0.343092,0.67118,0.028695,0.105608,
0.00258,0.020082,0.004852,0.024574,0.020341,0.39315,0.723573,0.028458,0.073284,
0.001487,0.01999,0.005204,0.004821,0.01952,0.324411,0.767104,0.034448,0.081967,
0.001791,0.017272,0.0121,0.075512,0.015404,0.356543,0.504358,0.029014,0.084338,
0.002867,0.022575,0.009601,0.015297,0.026065,0.423334,0.483391,0.029239,0.082034,
0.002141,0.01249,0.011149,0.058972,0.009668,0.292427,0.710154,0.030069,0.09655,
0.002325,0.021778,0.010067,0.013761,0.024147,0.74499,0.479952,0.029715,0.067007,
0.003645,0.021748,0.009987,0.048568,0.022087,0.31726,0.598029,0.032654,0.092636,
0.001961,0.014173,0.00751,0.008188,0.010658,0.317885,0.423062,0.031661,0.080659,
0.002323,0.02347,0.007698,0.007904,0.031521,0.390482,0.543023,0.026794,0.070338,
0.001385,0.01235,0.008283,0.059137,0.011604,0.305137,0.640799,0.032851,0.114966,
0.003216,0.02504,0.008048,0.042784,0.025401,0.462613,0.315723,0.030012,0.048293,
0.002145,0.016258,0.008564,0.008035,0.016345,0.272943,0.715178,0.029656,0.103289,
0.001386,0.014319,0.007841,0.0085,0.014746,0.258296,0.489261,0.029888,0.07142,
0.003383,0.023847,0.009046,0.03433,0.025527,0.439302,0.556844,0.031778,0.074653,
0.001749,0.014818,0.008623,0.055607,0.01177,0.332924,0.489257,0.032265,0.097637,
0.002059,0.020246,0.008371,0.00845,0.025262,0.427266,0.508814,0.027988,0.062756,
0.003358,0.019309,0.007831,0.00851,0.01531,0.373082,0.611976,0.032607,0.103852,
0.002009,0.019492,0.009133,0.046018,0.015324,0.383261,0.425351,0.028925,0.063066,
0.002683,0.023868,0.010949,0.04805,0.029422,1.24378,0.918362,0.024973,0.074217,
3.3e-05,0.00667,0.008322,0.009083,0.007802,0.229904,0.484082,0.031747,0.109341,
0.003974,0.027451,0.008276,0.008635,0.028652,0.571297,0.454298,0.02818,0.050957,
0.001159,0.014236,0.009836,0.044107,0.014295,0.325326,0.613614,0.029669,0.106183,
0.001811,0.018033,0.008697,0.051068,0.017996,0.370377,0.417726,0.026403,0.074887,
0.001962,0.019197,0.009031,0.009826,0.020582,0.387998,0.659795,0.029887,0.077751,
0.001949,0.017228,0.009824,0.042114,0.013106,0.447014,0.419551,0.030496,0.087633,
0.002385,0.022455,0.008112,0.008775,0.027635,0.358155,0.398477,0.027228,0.068651,
0.001931,0.012676,0.008896,0.040539,0.010002,0.244244,0.62896,0.032021,0.106804,
0.002007,0.020735,0.006933,0.007933,0.022298,0.413492,0.461859,0.028016,0.059823,
0.002053,0.020468,0.008037,0.030713,0.023783,0.406019,0.614161,0.027872,0.098525,
0.00101,0.010513,0.00634,0.007834,0.008555,0.285752,0.557543,0.075139,0.084442,
0.002072,0.025094,0.009464,0.052094,0.031691,0.507584,0.530558,0.028081,0.064635,
0.002136,0.014785,0.009023,0.008804,0.011134,0.318011,1.44634,0.028836,0.115217,
0.002289,0.022727,0.00942,0.041867,0.02257,0.475084,0.348027,0.034965,0.054457,
0.001041,0.015532,0.009015,0.010506,0.016815,0.357972,0.776762,0.031547,0.098721,
0.001838,0.015002,0.012453,0.064455,0.015125,0.342034,0.469084,0.028251,0.080802,
0.002339,0.02262,0.00979,0.019105,0.025209,0.352795,0.523203,0.029367,0.076538,
0.001269,0.012562,0.009105,0.05801,0.010717,0.310176,0.558081,0.032363,0.091338,
0.000803,0.019568,0.009222,0.011825,0.02655,0.407613,0.581561,0.026041,0.068287,
0.003115,0.021327,0.004949,0.029149,0.017495,0.371835,0.559944,0.034628,0.10596,
0.001732,0.018114,0.005565,0.005153,0.01848,0.371521,0.368172,0.02921,0.067293,
0.001505,0.022559,0.004957,0.004648,0.029471,0.531,0.594872,0.02958,0.080157,
0.001075,0.008274,0.006783,0.016446,0.009118,0.236921,0.576356,0.030493,0.110996,
0.002941,0.026251,0.010485,0.07387,0.026769,0.502611,0.412347,0.028734,0.044946,
0.001524,0.016039,0.012214,0.018809,0.015172,0.540012,0.723204,0.031634,0.10883,
0.000683,0.015913,0.010838,0.092675,0.016615,0.360607,0.441197,0.029023,0.079277,
0.0019,0.020185,0.010568,0.015436,0.021515,0.342008,0.659608,0.028341,0.078222,
0.000821,0.015262,0.007246,0.039469,0.012589,0.344792,0.513165,0.031127,0.081465,
0.002142,0.02282,0.006333,0.007697,0.028379,0.460141,0.487306,0.02823,0.074296,
0.001838,0.013823,0.007967,0.008144,0.012189,0.26303,0.529927,0.028627,0.111869,
0.003635,0.022593,0.007502,0.028545,0.019345,0.403762,0.443344,0.027259,0.054464,
0.002374,0.020947,0.010033,0.062211,0.02606,0.484359,0.599176,0.028829,0.092032,
0.001318,0.009982,0.009585,0.009511,0.008858,0.279477,0.520826,0.030972,0.101694,
0.002701,0.025501,0.009893,0.009592,0.031179,0.508184,0.525696,0.027896,0.042024,
0.001129,0.014818,0.010314,0.05152,0.012677,0.278382,0.735669,0.03074,0.122242,
0.003332,0.02207,0.009479,0.051937,0.021013,0.419469,0.356433,0.029013,0.069366,
0.001942,0.017761,0.008738,0.00816,0.017131,0.36613,0.702555,0.027564,0.086496,
0.001837,0.015838,0.007829,0.00846,0.014795,0.279821,0.697634,0.030697,0.080768,
0.002776,0.023254,0.008486,0.039226,0.026093,0.466728,0.509569,0.029963,0.074079,
0.001325,0.010508,0.009563,0.045789,0.009091,0.233154,0.507092,0.032038,0.095452,
0.00225,0.022967,0.008448,0.008868,0.025591,0.433647,0.48503,0.027728,0.065278,
0.002346,0.01943,0.007802,0.036383,0.01917,0.401026,0.666616,0.032205,0.103877,
0.001299,0.016873,0.008938,0.009625,0.01258,0.361292,0.385158,0.029663,0.071937,
0.002063,0.022223,0.011077,0.055422,0.028992,0.462931,0.575054,0.026037,0.075322,
0.001045,0.010673,0.008901,0.010574,0.01121,0.297324,0.673744,0.031118,0.110293,
0.00291,0.026177,0.008004,0.007886,0.026609,0.504777,0.408032,0.027905,0.049242,
0.001578,0.015586,0.009408,0.04329,0.01489,0.359078,0.726314,0.028755,0.106191,
0.001774,0.016296,0.008278,0.049152,0.01587,0.337296,0.421143,0.031264,0.077007,
0.001677,0.02249,0.00997,0.007584,0.023334,0.439514,0.589769,0.028555,0.076743,
0.002533,0.016659,0.006966,0.008718,0.0114,0.392261,0.523388,0.030769,0.092112,
0.00185,0.020342,0.009844,0.041341,0.027692,0.337455,0.422773,0.028682,0.072933,
0.002398,0.016922,0.009816,0.052153,0.013422,0.277876,0.653318,0.031245,0.107745,
0.001905,0.019409,0.009758,0.007984,0.018644,0.395962,0.365699,0.034016,0.059628,
0.002164,0.021869,0.009748,0.045483,0.026587,0.463142,0.625622,0.028592,0.087035,
0.00053,0.008243,0.008814,0.009805,0.008432,0.210507,0.557387,0.033581,0.103364,
0.004653,0.028,0.00963,0.05645,0.028954,0.506632,0.502403,0.02708,0.04341,
0.00264,0.017164,0.008014,0.009976,0.013195,0.353017,0.665793,0.030812,0.116607,
0.001308,0.017643,0.008492,0.008051,0.019524,0.431119,0.411304,0.028276,0.07066,
0.002166,0.019733,0.010948,0.048087,0.021286,0.437352,0.704726,0.029603,0.082806,
0.002459,0.017748,0.008696,0.049153,0.015057,0.303747,0.51008,0.030132,0.077698,
0.002875,0.022971,0.008264,0.01295,0.02646,0.375557,0.483424,0.02775,0.082235,
0.00238,0.012814,0.009688,0.039425,0.01075,0.236916,0.621254,0.033038,0.107764,
0.001762,0.020563,0.010707,0.07348,0.024051,0.44366,0.533111,0.028654,0.045864,
0.002744,0.021491,0.010952,0.018869,0.022066,0.408293,0.531157,0.028227,0.10599,
0.00162,0.014081,0.010294,0.015126,0.011202,0.328599,0.414182,0.034588,0.077696,
0.002849,0.023875,0.009784,0.06681,0.030015,0.464635,0.558656,0.026868,0.070067,
0.002534,0.014807,0.005778,0.020351,0.012337,0.321803,0.659013,0.034238,0.110788,
0.002958,0.024581,0.004982,0.005274,0.024679,0.383488,0.326121,0.029443,0.050791,
0.000737,0.015574,0.004804,0.018425,0.016202,0.351785,0.737548,0.030622,0.103449,
0.000614,0.013452,0.004971,0.004435,0.015789,0.265084,0.496362,0.029431,0.078692,
0.000981,0.02154,0.010354,0.072539,0.025698,0.441859,0.589984,0.029584,0.074717,
0.001119,0.013432,0.011559,0.018081,0.010182,0.264489,0.597596,0.03118,0.091968,
0.002437,0.021248,0.012018,0.06503,0.027838,0.421479,0.458217,0.029078,0.069542,
0.002436,0.018749,0.010537,0.01845,0.015421,0.369234,0.578521,0.035029,0.10567,
0.00222,0.019981,0.009254,0.052673,0.016428,0.41901,0.347788,0.028595,0.06998,
0.002209,0.023008,0.007528,0.007587,0.028821,0.44415,0.634223,0.029684,0.093502,
0.000537,0.009081,0.008275,0.043916,0.008765,0.224471,0.568712,0.029418,0.107253,
0.00312,0.026956,0.008079,0.007985,0.028993,0.452013,0.465877,0.02864,0.041979,
0.001665,0.015748,0.008182,0.044326,0.014423,0.343117,0.668606,0.029531,0.11345,
0.002293,0.019064,0.007958,0.007977,0.017652,0.356735,0.440205,0.026871,0.074781,
0.00144,0.019617,0.007525,0.008005,0.021942,0.329355,0.577706,0.031886,0.078609,
0.002279,0.016037,0.008968,0.033443,0.012555,0.334892,0.505311,0.030019,0.082187,
0.003321,0.024311,0.008893,0.056182,0.029554,0.405801,0.405443,0.028675,0.073003,
0.002807,0.012756,0.010194,0.008928,0.011481,0.239984,0.622352,0.029592,0.110103,
0.003189,0.021381,0.009779,0.046387,0.02302,0.419629,0.401415,0.030003,0.048941,
0.003717,0.023152,0.008771,0.009371,0.02342,0.428594,0.614413,0.028537,0.098745,
0.001094,0.011765,0.010482,0.053272,0.010141,0.24058,0.514345,0.031224,0.089517,
0.003545,0.026332,0.008273,0.0102,0.031751,0.498672,0.587857,0.028585,0.058509,
0.002548,0.015133,0.008295,0.008461,0.011589,0.332512,0.645553,0.031142,0.109855,
0.003753,0.023945,0.00951,0.044601,0.023266,0.443249,0.33159,0.029801,0.063327,
0.002374,0.017548,0.010756,0.056777,0.016065,0.349173,0.660202,0.028067,0.091083,
0.001321,0.014321,0.012703,0.010102,0.015014,0.280237,0.493901,0.031824,0.077868,
0.001829,0.023321,0.009248,0.008739,0.027145,0.488601,0.51004,0.029707,0.075887,
0.001706,0.011857,0.009637,0.048251,0.010272,0.293164,0.495997,0.032861,0.102118,
0.002718,0.021816,0.00839,0.044737,0.026302,0.463717,0.474355,0.027219,0.056465,
0.00178,0.019337,0.008373,0.009041,0.017212,0.385019,0.610362,0.030006,0.105145,
0.002717,0.019304,0.008713,0.034317,0.015386,0.41961,0.35846,0.031795,0.068266,
0.001958,0.021288,0.00769,0.007851,0.028452,0.715137,0.602334,0.029191,0.080841,
0.001666,0.012289,0.010309,0.058724,0.011001,0.24813,0.604108,0.029608,0.108303,
0.003825,0.026426,0.008641,0.007942,0.027177,0.498576,0.363785,0.029243,0.048187,
0.001064,0.014331,0.009002,0.044808,0.015307,0.297851,0.709594,0.032038,0.108393,
0.00203,0.017776,0.011262,0.072069,0.015951,0.3935,0.480841,0.027344,0.077211,
0.00268,0.022476,0.010299,0.017591,0.021945,0.45123,0.62275,0.029972,0.074939,
0.001744,0.015326,0.010566,0.064566,0.011179,0.290228,0.500214,0.029278,0.082211,
0.002287,0.022646,0.010646,0.01846,0.029492,0.458297,0.426766,0.029641,0.071297,
0.001663,0.012634,0.006777,0.021239,0.012535,0.328176,0.683468,0.031471,0.116642,
0.001431,0.019011,0.004978,0.006108,0.020841,0.414688,0.413845,0.028388,0.050535,
0.002244,0.020407,0.005816,0.026504,0.024392,0.437463,0.658908,0.029512,0.094587,
0.001305,0.010959,0.012433,0.072475,0.009988,0.237018,0.531775,0.031349,0.097133,
0.004226,0.026418,0.009986,0.019115,0.029242,0.482528,0.573162,0.029205,0.044417,
0.001976,0.016014,0.011131,0.06234,0.012687,0.345385,0.914369,0.031263,0.115941,
0.001552,0.020473,0.010346,0.02181,0.022542,0.358344,0.363589,0.028748,0.068384,
0.002191,0.016769,0.009146,0.045621,0.017486,0.404246,0.700221,0.029641,0.092575,
0.002434,0.016668,0.008237,0.009434,0.01542,0.341808,0.451557,0.030515,0.080667,
0.00366,0.024108,0.006617,0.007596,0.027022,0.488893,0.540195,0.029501,0.07522,
0.002635,0.012042,0.009293,0.035431,0.008389,0.295945,0.619749,0.032506,0.106675,
0.001377,0.020846,0.010876,0.059156,0.028201,0.364378,0.424563,0.025506,0.053959,
0.002199,0.021371,0.008802,0.00951,0.018912,0.4098,0.673362,0.033452,0.106153,
0.002226,0.017926,0.009357,0.009998,0.014168,0.366333,0.450211,0.032334,0.070228,
0.002398,0.02243,0.010035,0.046621,0.029138,0.481648,0.588474,0.029448,0.077556,
0.001708,0.014086,0.009788,0.054497,0.010516,0.338315,0.618472,0.029447,0.109361,
0.002087,0.02349,0.009237,0.007851,0.025926,0.510406,0.349555,0.031031,0.063966,
0.001667,0.015038,0.00964,0.042437,0.015017,0.281154,0.701257,0.030322,0.098072,
0.001191,0.015398,0.016915,0.594691,0.016205,0.362749,0.48541,0.029267,0.074673,
0.002103,0.021734,0.00886,0.010533,0.024128,0.537812,0.535453,0.03057,0.077983,
0.001401,0.013675,0.01092,0.040685,0.009871,0.27862,0.561837,0.032226,0.085272,
0.001694,0.021473,0.008501,0.009295,0.029318,0.421685,0.492539,0.028986,0.068726,
0.000993,0.014517,0.009818,0.0562,0.012772,0.273347,0.687483,0.030715,0.110018,
0.002884,0.021199,0.009243,0.007734,0.020292,0.397317,0.420306,0.031788,0.058879,
0.002317,0.021196,0.008423,0.008661,0.026229,0.421536,0.556619,0.026927,0.090435,
0.001183,0.009664,0.009154,0.047354,0.008621,0.213611,0.562515,0.031717,0.101151,
0.002351,0.025095,0.007864,0.04469,0.028302,0.489805,0.517404,0.030456,0.04096,
0.001875,0.016612,0.008232,0.008051,0.014399,0.352295,0.68705,0.033559,0.115451,
0.002191,0.018846,0.007468,0.015345,0.018524,0.71758,0.472326,0.032115,0.073613,
0.00235,0.018857,0.008049,0.03856,0.018399,0.399006,0.708631,0.029108,0.080565,
0.001358,0.014249,0.009554,0.062244,0.013607,0.34544,0.429841,0.031519,0.071679,
0.002984,0.023767,0.009248,0.009162,0.029201,0.401438,0.508254,0.027607,0.079751,
0.001639,0.010987,0.010048,0.063329,0.009885,0.278855,0.718997,0.035387,0.107627,
0.002248,0.021787,0.010124,0.009607,0.026061,0.378406,0.410755,0.026605,0.042912,
0.002599,0.020312,0.010644,0.063991,0.020656,0.437041,0.620972,0.028805,0.116375,
0.001311,0.014515,0.009021,0.009568,0.011921,0.360405,0.400167,0.029712,0.084549,
0.002618,0.022304,0.01079,0.052131,0.029592,0.462651,0.567499,0.027906,0.062714,
0.001201,0.014198,0.00989,0.012046,0.011719,0.33154,0.611543,0.030603,0.109106,
0.002489,0.022784,0.007934,0.047755,0.024397,0.366452,0.315215,0.026598,0.064342,
0.002878,0.019056,0.007396,0.009023,0.01539,0.299102,0.699485,0.029739,0.092803,
0.001387,0.014474,0.008089,0.037721,0.01481,0.337468,0.501231,0.030381,0.076643,
0.002478,0.023539,0.011245,0.080817,0.025564,0.48673,0.875304,0.029524,0.079698,
0.001649,0.012478,0.01127,0.019806,0.009546,0.302827,0.550703,0.033222,0.098074,
0.002178,0.021254,0.010281,0.017388,0.028182,0.41338,0.494683,0.029264,0.058092,
0.002215,0.0175,0.01304,0.072662,0.014335,0.294896,0.60314,0.03027,0.109715,
0.002115,0.019717,0.00671,0.03329,0.0177,0.41356,0.38605,0.026916,0.067313,
0.001615,0.019955,0.006654,0.006287,0.027895,0.347009,0.585457,0.030957,0.077296,
0.001136,0.010898,0.007148,0.021706,0.009394,0.233521,0.604024,0.031221,0.105444,
0.002373,0.024907,0.011595,0.071516,0.02779,0.501579,0.490432,0.028918,0.0557,
0.001332,0.015583,0.00902,0.018317,0.014671,0.346899,0.665688,0.031932,0.103562,
